evaluation,objective,C 1s_raw,La 4d_raw,Ni 3p_raw,reflectivity_raw,C 1s_weighted,La 4d_weighted,Ni 3p_weighted,reflectivity_weighted,objective_total_seconds,reflectivity_simulation_seconds,rocking_curve_simulation_seconds,scoring_seconds,stack_seconds,carbon_thickness,carbon_roughness_fraction,top_lno_total_thickness,top_lno_layer1_thickness,cap_roughness_fraction,sto_thickness_start,lno_thickness_start,sto_thickness_delta,lno_thickness_delta,thickness_transition_repeat,thickness_transition_width,sto_roughness_first,sto_roughness_last,lno_roughness_first,lno_roughness_last,substrate_roughness,reflectivity_angle_offset,rc_angle_offset
1.100000000000000000e+01,5.666692129139082323e-02,4.360220717955518542e-03,1.345131561802004935e-03,1.987034244742327035e-03,4.449031351278007196e-01,2.180110358977759271e-03,4.035394685406014370e-03,5.961102734226980671e-03,4.449031351278007196e-02,1.091835999977774918e-01,2.616239996859803796e-02,5.194719997234642506e-02,7.160002132877707481e-05,3.098879999015480280e-02,7.225597439982212045e+00,4.086183472252234994e-01,4.904293337302821953e+01,8.395917490101817648e+00,2.657343030383114146e-01,1.799907100028274343e+01,1.540019008631541197e+01,1.057469075656057633e+00,2.208043582464543242e+00,6.080428241025960467e+00,1.391689287984452505e+01,2.645119989222072920e+00,4.722562221555040907e+00,2.603285750328898196e+00,2.123250661573544473e+00,2.101705920903413904e+00,-1.183258180785126124e-01,-1.810231169967195242e-01
1.200000000000000000e+01,8.233112290082232609e-02,8.120149177747086264e-03,1.373515184402650116e-03,1.796612097402272177e-03,6.876066646653401504e-01,4.060074588873543132e-03,4.120545553207950566e-03,5.389836292206816315e-03,6.876066646653401782e-02,1.121568999951705337e-01,2.658940001856535673e-02,5.117569997673854232e-02,1.391000114381313324e-04,3.423680004198104143e-02,1.477712736349914202e+01,1.217061400714566644e-01,5.801414411381202285e+01,5.168889429094895682e+00,1.944654800932921757e-01,1.709858970364692254e+01,1.816486693377935779e+01,2.490536594740806908e+00,1.565833992280447839e+00,2.221492071416498248e+01,1.500179519252239757e+01,4.266535779037091025e+00,2.854418473344447982e+00,4.209426220472007429e+00,2.166877230621453876e+00,2.974151277589762277e+00,-1.598191917023645825e-01,-1.079367983196387049e-01
1.300000000000000000e+01,1.062437373429763604e-01,3.400447880738025931e-03,8.235891481888010790e-04,1.316792597477331505e-03,9.812236816560894193e-01,1.700223940369012966e-03,2.470767444566403237e-03,3.950377792431994731e-03,9.812236816560894470e-02,9.782690001884475350e-02,2.211670001270249486e-02,4.462350002722814679e-02,1.317999558523297310e-04,3.093549999175593257e-02,7.724507917752304387e+00,5.221657657487827064e-01,6.089538432143385194e+01,2.752122524029483586e+01,6.876764468628101534e-01,1.396325148576328701e+01,1.566484307419095146e+01,1.699726660542443479e+00,1.843474938991770173e+00,2.518556932919323188e+01,1.493521505337112476e+00,3.878267765568542025e+00,2.208775789659823907e+00,4.855773320220016842e+00,4.675694052699430614e+00,2.649416247259019919e+00,-2.177122094393450502e-01,2.359562657372354377e-01
1.400000000000000000e+01,8.173177641458595488e-02,5.619633181379974154e-03,1.542044883141499177e-03,2.119513554853091810e-03,6.793728450991219914e-01,2.809816590689987077e-03,4.626134649424497314e-03,6.358540664559274996e-03,6.793728450991219636e-02,1.086089999880641699e-01,2.487990004010498524e-02,4.944370000157505274e-02,1.195999793708324432e-04,3.414830000838264823e-02,7.396361352239075870e+00,5.386437007911896169e-01,5.262156419838796495e+01,2.602002486395167224e+01,2.567615218484466388e-01,1.639013214249906270e+01,1.556927793650333847e+01,1.995491187370726838e+00,8.301299043003887435e-02,1.462974649432134377e+01,1.055208153398287774e+00,3.207887843396684868e+00,4.496879809283448104e+00,2.288889826423478713e+00,3.401838028445240525e+00,3.676526772206011540e+00,-1.163914467432257405e-01,-2.412267251649195532e-01
1.500000000000000000e+01,1.018897315024012984e-01,3.985224034165416908e-03,1.124397510655756683e-03,1.690017260950341235e-03,9.145387517050028725e-01,1.992612017082708454e-03,3.373192531967270265e-03,5.070051782851023488e-03,9.145387517050029835e-02,9.869070001877844334e-02,2.560599998105317354e-02,4.278680001152679324e-02,7.900001946836709976e-05,3.020430001197382808e-02,7.032556097522163263e+00,3.707591297081750947e-01,4.968950543602377934e+01,2.500781103766617619e+01,6.537555333302429439e-01,1.646408450103778165e+01,1.418356025852143176e+01,2.099203734960090273e+00,1.652664423956097028e+00,3.645787894881381419e+01,9.406660830339411916e+00,4.146520199563781262e+00,4.447572051372173263e+00,3.715098477891755735e+00,4.205274681180261709e+00,4.140203470356633275e+00,-2.320665328599623711e-01,-1.813468634423137937e-01
1.600000000000000000e+01,9.102147016426580250e-02,3.631976064598274514e-03,7.041591311467437385e-04,9.999297061032955038e-04,8.409321562021653262e-01,1.815988032299137257e-03,2.112477393440231107e-03,2.999789118309886295e-03,8.409321562021654373e-02,1.134055999573320150e-01,2.591699996264651418e-02,5.580480000935494900e-02,8.109997725114226341e-05,3.158270003041252494e-02,1.266262496132216242e+01,2.902809828729660535e-01,5.576066194196283732e+01,5.941411330807412128e+00,4.911437248947401191e-01,1.670292366026499664e+01,1.727476437282086152e+01,1.971039771547804964e+00,2.801897930584683394e+00,1.279786265190599970e+01,1.308267423653081885e+01,2.868420835074879438e+00,2.958756040445748248e+00,3.820756239384705655e+00,4.896162107823450071e+00,1.079148577053913538e+00,1.599113113834755850e-01,-2.708814165862337142e-01
1.700000000000000000e+01,1.432545126674452940e-01,4.673746918463108843e-03,1.150566007997621881e-03,1.682905528388939538e-03,1.324172245990540508e+00,2.336873459231554422e-03,3.451698023992865426e-03,5.048716585166818614e-03,1.324172245990540564e-01,9.445229999255388975e-02,2.188850002130493522e-02,4.439429997000843287e-02,1.086000120267271996e-04,2.804380003362894058e-02,2.306358610621312089e+00,2.928628999271845612e-01,4.966153623620036939e+01,1.436131471037534979e+01,5.696800783291227077e-01,1.411506689073663701e+01,1.377067232519575590e+01,2.603504934918074998e+00,1.281532962914977869e+00,9.918072948017664814e+00,1.442901615630707512e+00,2.648331241739318109e+00,2.669283777091549403e+00,2.326769189387267289e+00,4.479234369563592999e+00,1.625679036121208565e+00,4.677046257902739423e-02,2.033046542365514742e-01
1.800000000000000000e+01,5.908800532590170740e-02,1.041752622955690460e-02,2.305150381068265218e-03,3.111555362456999100e-03,3.762912498054745702e-01,5.208763114778452302e-03,6.915451143204795655e-03,9.334666087370997734e-03,3.762912498054746258e-02,1.030594000476412475e-01,2.350910002132877707e-02,4.683419998036697507e-02,1.161000109277665615e-04,3.258349996758624911e-02,7.133370800180914628e+00,7.705808976413890399e-01,4.845095817068911970e+01,1.870006934509943974e+01,6.861778338262143340e-01,1.614290756997055354e+01,1.633883845237551213e+01,1.737197646879339974e+00,2.659190109802556989e+00,7.698723275920217546e+00,5.085077307097485289e+00,3.887833382381201019e+00,2.787811787129376384e+00,3.148908530906870062e+00,2.623623043131887655e+00,4.236970209683853739e+00,-8.886526465770361316e-02,-1.761926201021765670e-01
1.900000000000000000e+01,1.836816248457202039e-01,3.513385560653158827e-03,1.025787898653601196e-03,1.567756967977846109e-03,1.741442974654992648e+00,1.756692780326579413e-03,3.077363695960803371e-03,4.703270903933538111e-03,1.741442974654992815e-01,1.066820999840274453e-01,2.266790001885965466e-02,5.218499997863546014e-02,2.011999604292213917e-04,3.161079995334148407e-02,1.496707451949505696e+01,7.507827145946062153e-01,4.545715019487441566e+01,2.929528022077833427e+01,3.121321985567482860e-01,1.354614884443827449e+01,1.301346126584291163e+01,2.612839106219722485e+00,2.531147340939793100e+00,2.724019764255049125e+01,1.779447020218589515e+01,3.849885295260018658e+00,3.758063359768750722e+00,2.273958519339939865e+00,3.531404026286134812e+00,2.700969023063819474e+00,-8.750191652792671526e-03,1.085623655780481034e-01
2.000000000000000000e+01,8.415122094244681383e-02,4.353820559874896877e-03,9.325319022731555019e-04,1.466631113666875099e-03,7.477682161468927058e-01,2.176910279937448438e-03,2.797595706819466614e-03,4.399893341000625513e-03,7.477682161468927891e-02,1.151887000305578113e-01,2.700849995017051697e-02,4.534210002748295665e-02,1.799000310711562634e-04,4.263510002056136727e-02,8.691976552435043857e+00,6.004338741496594301e-01,5.265268427667034956e+01,1.104816848605459256e+01,1.801451571773507176e-01,1.801131276455070207e+01,1.435486788587780360e+01,6.497701831813857964e-01,6.496859666878608552e-02,2.914450594837622077e+01,6.983677499322330284e+00,2.971488360668460782e+00,2.861922980474802536e+00,4.478243355328261011e+00,2.040915847351859380e+00,4.964299107523558519e+00,8.219665885990129484e-02,1.525601581256796346e-01
2.100000000000000000e+01,1.462488061214834434e-01,3.909743770763428154e-03,8.961257761481687418e-04,1.417822971512473773e-03,1.373520879931197758e+00,1.954871885381714077e-03,2.688377328444506442e-03,4.253468914537421319e-03,1.373520879931197924e-01,1.021256999811157584e-01,2.461050002602860332e-02,4.752520000329241157e-02,8.569995407015085220e-05,2.988719998393207788e-02,1.418356287399286231e+01,3.126971354196158015e-01,5.769159700568314264e+01,2.501134565719764780e+01,6.625482216273662628e-01,1.720073576617270561e+01,1.302807573409117303e+01,2.086224868225075024e+00,2.160198335660774571e+00,3.352240471204669348e+01,4.390399308046525562e+00,4.352045946801486487e+00,3.261744817978474487e+00,3.574013267511396919e+00,2.299430160311334070e+00,4.796145807903164027e+00,2.116378687871248165e-01,1.155496764001466281e-01
2.200000000000000000e+01,1.043157182347121126e-01,4.136116342062326826e-03,1.120194368749278429e-03,1.679139400749753109e-03,9.384965875518384015e-01,2.068058171031163413e-03,3.360583106247835503e-03,5.037418202249259111e-03,9.384965875518384848e-02,9.762899996712803841e-02,2.160360000561922789e-02,4.365890001645311713e-02,1.518999924883246422e-04,3.219700005138292909e-02,2.762670981982529028e+00,4.604090761516745900e-01,5.171503700747116739e+01,2.973971838079524588e+01,6.270232012183206693e-01,1.672912308763247324e+01,1.333017848768054492e+01,2.949369760609070745e+00,1.695269517759310784e-01,2.684567784835768833e+01,1.312632860455778960e+01,2.575599906245065629e+00,4.546816795865232130e+00,3.076418688667074797e+00,4.633696321386829631e+00,4.551166521132614662e+00,-2.205495791324401933e-01,-2.661107678486934747e-01
2.300000000000000000e+01,1.094192028865196287e-01,6.155311153104781573e-03,1.876356065100784820e-03,2.430931243991960641e-03,9.341968538268899946e-01,3.077655576552390786e-03,5.629068195302354242e-03,7.292793731975881488e-03,9.341968538268900779e-02,1.085299999685958028e-01,2.468869998119771481e-02,5.001149995950981975e-02,1.252000220119953156e-04,3.368579997913911939e-02,1.354844324690600388e+01,3.484018406950836755e-01,4.792967118636901347e+01,1.895773242509937262e+01,1.534288475979992683e-01,1.663903559420210954e+01,1.519635132764438801e+01,2.515733824144340325e+00,1.492381004159008206e+00,2.050222661142791480e+01,4.341991257566722773e+00,3.895495269776917624e+00,4.101494789071163716e+00,2.105474703604056863e+00,4.451123879471730049e+00,4.799128469862314006e+00,2.045737788009004965e-01,-8.643528577459752560e-02
2.400000000000000000e+01,1.094461613341882744e-01,3.248622360964120628e-03,8.548003910423675016e-04,1.374456805743909339e-03,1.011340785633473738e+00,1.624311180482060314e-03,2.564401173127102505e-03,4.123370417231727800e-03,1.011340785633473849e-01,9.979049995308741927e-02,2.203399996506050229e-02,4.529120004735887051e-02,1.248000189661979675e-04,3.232440003193914890e-02,6.126596460254688736e+00,6.159927490595403787e-01,5.533708133423778008e+01,1.059749457508051051e+01,9.446083722847722353e-01,1.740850309184864386e+01,1.330656538626145746e+01,8.957300744056406749e-01,4.603640371880526327e-01,2.599347621048741885e+01,1.238281981750025018e+01,4.397849829881351091e+00,2.128705578566602696e+00,3.886975562210413848e+00,3.093761397872180297e+00,2.103242859379000684e+00,-2.981935151699521280e-01,1.536248175475757871e-01
2.500000000000000000e+01,1.037862781190346528e-01,7.504278131643385939e-03,1.338412893989887522e-03,1.812810607692015834e-03,9.058046854816723670e-01,3.752139065821692970e-03,4.015238681969662132e-03,5.438431823076047070e-03,9.058046854816724502e-02,1.053844999987632036e-01,2.740919997449964285e-02,4.539760004263371229e-02,1.078000059351325035e-04,3.245380002772435546e-02,5.358334768253939728e+00,5.086344830216906754e-01,6.257386892386495703e+01,2.230770277772996479e+01,3.054624872575774641e-01,1.354195330789574570e+01,1.492058357372390098e+01,2.938064683160903190e+00,2.994945461047173740e+00,4.856316148984785031e+00,1.948600918521226788e+01,4.524063930932238797e+00,3.104260591593471119e+00,3.659670580259108963e+00,2.877427716241877320e+00,4.820253630012894419e+00,-1.605465199627444939e-01,2.882446229463195286e-01
2.600000000000000000e+01,9.567957540972089892e-02,4.383686380703418796e-03,1.390340675257697957e-03,1.954943259995591681e-03,8.345188041360931397e-01,2.191843190351709398e-03,4.171022025773093653e-03,5.864829779986775043e-03,8.345188041360931952e-02,1.065809999709017575e-01,2.405030000954866409e-02,4.966900002909824252e-02,1.216999371536076069e-04,3.272310004103928804e-02,1.281816081817073893e+01,7.089166017719094048e-01,5.151351016504051472e+01,2.574419807984321196e+01,4.760145146549914497e-01,1.516045006349261470e+01,1.481366437005541670e+01,7.531300871519659434e-01,2.457100197848514966e+00,6.990200482769168389e+00,9.499699951161320044e+00,3.785762942005066911e+00,3.237009261195209042e+00,4.340148906788150462e+00,2.287144271146646979e+00,2.259623387449984477e+00,7.857044727295536823e-02,-4.556066090873550634e-02
2.700000000000000000e+01,1.000880253707951556e-01,5.394156278681481315e-03,1.177878509832406152e-03,1.768909952884382660e-03,8.855058184330404369e-01,2.697078139340740657e-03,3.533635529497218455e-03,5.306729858653148196e-03,8.855058184330405480e-02,1.117306000087410212e-01,2.756120002595707774e-02,5.034479999449104071e-02,1.385999494232237339e-04,3.366770001593977213e-02,6.168518077919663334e+00,7.383061988605076342e-01,5.091235190406893452e+01,5.394003362875706031e+00,1.972541852880185798e-01,1.584485478376065970e+01,1.642567658504011519e+01,2.718137253352138849e+00,3.499927348702144281e-01,2.537879356671857423e+01,1.380933147252914672e+01,4.046979032278279931e+00,3.282274831955725780e+00,3.227442385857635543e+00,3.312189363940448494e+00,1.945754789780349769e+00,1.189326065916438968e-01,2.182965944419416604e-01
2.800000000000000000e+01,9.746972635541029106e-02,4.738507917025632822e-03,1.163746928862153650e-03,1.681897706162344651e-03,8.656353849182397697e-01,2.369253958512816411e-03,3.491240786586460951e-03,5.045693118487033953e-03,8.656353849182397975e-02,1.192620999645441771e-01,2.905289997579529881e-02,5.475680000381544232e-02,8.410000009462237358e-05,3.535259998170658946e-02,5.939892136338822404e+00,1.491271720589877614e-01,5.921434396971736902e+01,7.930217222472619731e+00,1.091616677077940356e-01,1.325499734670640173e+01,1.598720110386308768e+01,2.761126192695263271e+00,1.295504025714388385e+00,6.615476833013898883e+00,5.460606676867128861e+00,4.725762100288850576e+00,2.696936006506382100e+00,3.752182054853409277e+00,4.099635789061574442e+00,1.996387972429188862e+00,-1.886333850599142270e-01,9.110618139220111322e-02
2.900000000000000000e+01,3.797114721257849324e-02,1.043328079676757517e-02,1.978231481466219757e-03,2.805223118365749845e-03,1.840414301469879554e-01,5.216640398383787583e-03,5.934694444398659272e-03,8.415669355097249102e-03,1.840414301469879554e-02,1.718677000026218593e-01,4.794999997830018401e-02,7.563009997829794884e-02,1.673000515438616276e-04,4.809510003542527556e-02,4.537693866404236331e+00,7.686781969220251032e-01,4.786525514953904548e+01,2.092669459068386217e+01,8.718366331821963966e-01,1.336278715743937795e+01,1.803100962272145580e+01,2.750119840795119952e+00,2.999771955943358215e+00,1.707739855074322577e+00,1.916933327395138775e+01,2.750472838084337290e+00,2.400253535833047014e+00,4.500640298917575777e+00,2.208854342002868343e+00,2.032151596238631619e+00,-2.175280508415341485e-01,-2.045173084405886854e-01
3.000000000000000000e+01,7.821770055776970654e-02,6.780515552805978924e-03,2.105657838142698836e-03,2.721603208022058736e-03,6.034565964287244011e-01,3.390257776402989462e-03,6.316973514428096508e-03,8.164809624066175775e-03,6.034565964287244566e-02,1.239522999967448413e-01,2.525430003879591823e-02,4.901810002047568560e-02,1.990999444387853146e-04,4.945180000504478812e-02,1.356176810069448813e+01,1.707492890673082686e-01,5.011968867856136001e+01,4.779884646798389092e+00,4.176055920178307623e-01,1.620139211458306860e+01,1.512446734880554011e+01,3.148403786771230006e-01,1.763615481348726810e+00,5.550487344165333958e+00,3.364242586815783476e+00,2.612102306170842603e+00,3.435933492201880490e+00,3.740421745801727926e+00,3.689679123245865444e+00,4.373664457979268505e+00,2.514765872140083958e-01,1.809452403513097107e-01
3.100000000000000000e+01,4.626503945369856569e-02,4.589585738728741565e-03,1.802118180713695216e-03,2.436119953086761901e-03,3.125553218293282143e-01,2.294792869364370783e-03,5.406354542141085864e-03,7.308359859260285703e-03,3.125553218293282420e-02,1.178613999509252608e-01,2.851919998647645116e-02,5.519059998914599419e-02,8.750002598389983177e-05,3.404850000515580177e-02,1.485922836740735775e+01,6.585528051399341942e-01,5.136099813352069532e+01,2.888996155933472476e+00,2.347758823430555197e-01,1.564963840883752688e+01,1.692029614453903363e+01,3.785733987164614511e-01,3.321005506120907613e-01,9.945166407578598822e+00,1.856903502367894987e+01,4.458041267911880823e+00,2.558379615855404410e+00,2.432476770503511521e+00,4.643593949037751578e+00,4.158566208417779464e+00,2.345410785919944119e-01,1.955182338814520637e-02
3.200000000000000000e+01,1.202633158174734179e-01,3.480227593219379235e-03,9.273101906635207621e-04,1.471041228210743894e-03,1.113281477642409367e+00,1.740113796609689617e-03,2.781930571990562286e-03,4.413123684632231682e-03,1.113281477642409367e-01,1.002754999790340662e-01,2.331349998712539673e-02,4.514100000960752368e-02,1.341000315733253956e-04,3.166599996620789170e-02,2.285471686412587466e+00,9.922443460842583773e-01,5.450760056051155544e+01,2.181475731819064023e+01,2.848095989294809338e-01,1.461700654292091706e+01,1.440082663836701649e+01,8.721488347839656541e-01,2.137817117781474874e+00,2.000954105130793081e+01,1.155306915737242690e+01,3.958197366896710090e+00,3.382497125090211831e+00,3.976556695362540417e+00,2.326064320372654759e+00,3.853314947485465769e+00,5.359903222579570636e-02,8.452246349621694854e-02
3.300000000000000000e+01,1.452821238445312912e-01,6.036487589232784196e-03,1.211674596425398260e-03,1.594951189958761662e-03,1.338440026907623981e+00,3.018243794616392098e-03,3.635023789276194996e-03,4.784853569876285420e-03,1.338440026907624092e-01,1.169443999533541501e-01,2.947680000215768814e-02,5.206419999012723565e-02,1.236000098288059235e-04,3.525900002568960190e-02,8.198516995723444722e+00,9.127660118711591331e-01,5.157458337857554653e+01,1.638808539905577177e+01,9.859150639060231258e-01,1.829558042097733406e+01,1.751473325314100293e+01,2.540735819640862925e+00,6.825602568937050307e-01,1.069660433365385366e+01,8.005921052635098789e+00,3.354044263461340769e+00,4.431588878948003796e+00,3.161364163849509801e+00,4.021831815846873326e+00,2.620023609157282607e+00,-8.900858279734771838e-02,-3.293165720347407399e-02
